MacroPlot.Name,Monitoring.Status,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIAB 18,01Year1,8/31/2002 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ACMI,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GAXX,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BLTR,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BRXX,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BXXX,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PTAQ,,
PIAB 18,01Year2,9/13/2003 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ACMI,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ELEL,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GADI,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHEG,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANMA2,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SYOR,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MARE,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,COCA,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARPU,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SISC,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRDU,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HIFE,,
PIAB 18,01Year5,8/22/2006 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GOOB,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,,,,,,,,,,,,,,,,,,,,True,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483648,L,,,,,,,,,,,,,,,,,CAXX,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483647,L,,,,,,,,,,,,,,,,,ERXX,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483646,L,,,,,,,,,,,,,,,,,SOXX,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483645,L,,,,,,,,,,,,,,,,,CHAN,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483644,L,,,,,,,,,,,,,,,,,LASE,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483643,L,,,,,,,,,,,,,,,,,ASXX,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483642,L,,,,,,,,,,,,,,,,,BRFR,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483641,L,,,,,,,,,,,,,,,,,PEVI,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483640,L,,,,,,,,,,,,,,,,,ELEL,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483639,L,,,,,,,,,,,,,,,,,PECE,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483638,L,,,,,,,,,,,,,,,,,ERRA,,
PIAB 18,02Year1,7/28/2010 4:14:02 PM,-2147483637,L,,,,,,,,,,,,,,,,,MARE,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,,,,,,,,,,,,,BRANNFORS; RONSANI,RIOS,,,,,,True,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483648,L,,,,,,,,,,,,,,,,,BXXX,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483647,L,,,,,,,,,,,,,,,,,ARLA,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483646,L,,,,,,,,,,,,,,,,,SISC,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483645,L,,,,,,,,,,,,,,,,,ERRA,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483644,L,,,,,,,,,,,,,,,,,TRDU,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483643,L,,,,,,,,,,,,,,,,,ERXX-A,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483642,L,,,,,,,,,,,,,,,,,COCA,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483641,L,,,,,,,,,,,,,,,,,ONAC,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483640,L,,,,,,,,,,,,,,,,,PHEG,,
PIAB 18,02Year10,8/22/2019 11:21:30 AM,-2147483639,L,,,,,,,,,,,,,,,,,ANPA,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483648,L,,,,,,,,,,,,,,,,,ELEL,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483647,L,,,,,,,,,,,,,,,,,BRFR,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483646,L,,,,,,,,,,,,,,,,,LASE,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483645,L,,,,,,,,,,,,,,,,,TRDU,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483643,L,,,,,,,,,,,,,,,,,HOJU,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483642,L,,,,,,,,,,,,,,,,,ANMA2,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483641,L,,,,,,,,,,,,,,,,,HEVI,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483640,L,,,,,,,,,,,,,,,,,CANU,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483639,L,,,,,,,,,,,,,,,,,PEVI,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483638,L,,,,,,,,,,,,,,,,,ERRA,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483637,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483636,L,,,,,,,,,,,,,,,,,ASXX,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483635,L,,,,,,,,,,,,,,,,,CHAN,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483634,L,,,,,,,,,,,,,,,,,MARE,,
PIAB 18,02Year2,7/19/2011 10:55:11 AM,-2147483633,L,,,,,,,,,,,,,,,,,ERXX-A,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,,,,,,,,,,,,,Byrne; Bunn; Brannfors; Hill; Ali,Byrne; Hill,,,,,,True,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483648,L,,,,,,,,,,,,,,,,,TRDU,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483647,L,,,,,,,,,,,,,,,,,AXXX,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483646,L,,,,,,,,,,,,,,,,,ABCO,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483645,L,,,,,,,,,,,,,,,,,SCLI,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483644,L,,,,,,,,,,,,,,,,,AXXX-A,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483643,L,,,,,,,,,,,,,,,,,ERRA,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483642,L,,,,,,,,,,,,,,,,,HIFE,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483641,L,,,,,,,,,,,,,,,,,CHXX,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483640,L,,,,,,,,,,,,,,,,,ANMA,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483639,L,,,,,,,,,,,,,,,,,ERXX-A,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483638,L,,,,,,,,,,,,,,,,,PODO,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483637,L,,,,,,,,,,,,,,,,,CIXX,,
PIAB 18,02Year5,8/20/2014 1:45:28 PM,-2147483636,L,,,,,,,,,,,,,,,,,ONAC,,
PIAB 18,PR01,5/25/1996 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 18,PR01,5/25/1996 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,POXX,,
PIAB 18,PR01,5/25/1996 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,COXX,,
PIAB 18,PR01,5/25/1996 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIAB 18,PR01,5/25/1996 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARPU,,
PIAB 18,PR01,5/25/1996 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ACMI,,
PIAB 18,Pre,7/23/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 18,Pre,7/23/1999 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIAB 18,Pre,7/23/1999 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GARA,,
PIAB 18,Pre,7/23/1999 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BRFR,,
PIAB 18,Pre,7/23/1999 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIAB 18,Pre,7/23/1999 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ACMI,,
PIAB 18,Pre,7/23/1999 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GOOB,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483648,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483647,L,,,,,,,,,,,,,,,,,THFE,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483645,L,,,,,,,,,,,,,,,,,PAMU,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483644,L,,,,,,,,,,,,,,,,,ERXX,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483643,L,,,,,,,,,,,,,,,,,ELEL,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483642,L,,,,,,,,,,,,,,,,,CIXX,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483641,L,,,,,,,,,,,,,,,,,LIMU,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483640,L,,,,,,,,,,,,,,,,,ARCA,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483639,L,,,,,,,,,,,,,,,,,MUMO,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483638,L,,,,,,,,,,,,,,,,,ERFL,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483637,L,,,,,,,,,,,,,,,,,FRVI,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483636,L,,,,,,,,,,,,,,,,,CEFE,,
PIAB 06,01Year1,7/30/2008 9:59:57 AM,-2147483635,L,,,,,,,,,,,,,,,,,ACMI,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,,,,,,,,,,,,,Coffee; McClure,Brannfors,,,,,,True,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483648,L,,,,,,,,,,,,,,,,,PSMA,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483647,L,,,,,emma has photo; tall purple base stem; extreme dentate to undulating lf margins,,,,,,,,,,,,AXXX,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483646,L,,,,,,,,,,,,,,,,,THFE,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483645,L,,,,,,,,,,,,,,,,,CIXX,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483644,L,,,,,,,,,,,,,,,,,VETH,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483643,L,,,,,,,,,,,,,,,,,ERFL,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483642,L,,,,,,,,,,,,,,,,,ARCA,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483641,L,,,,,,,,,,,,,,,,,MUMO,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483639,L,,,,,,,,,,,,,,,,,ANPA,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483638,L,,,,,,,,,,,,,,,,,HIFE,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483637,L,,,,,,,,,,,,,,,,,PAMU,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483636,L,,,,,,,,,,,,,,,,,ELEL,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483635,L,,,,,,,,,,,,,,,,,PYPI,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483634,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483633,L,,,,,,,,,,,,,,,,,COCA,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483632,L,,,,,,,,,,,,,,,,,SISC,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483631,L,,,,,,,,,,,,,,,,,THMO,,
PIAB 06,01Year10,8/6/2017 3:23:51 PM,-2147483630,L,,,,,,,,,,,,,,,,,ASXX,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,,,,,,,,,,,,,,,,,,,,True,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483648,L,,,,,,,,,,,,,,,,,ROWO,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483647,L,,,,,,,,,,,,,,,,,CIXX,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483646,L,,,,,,,,,,,,,,,,,PAMU,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483645,L,,,,,,,,,,,,,,,,,LOUT,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483644,L,,,,,,,,,,,,,,,,,ERXX,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483643,L,,,,,,,,,,,,,,,,,POHI,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483642,L,,,,,,,,,,,,,,,,,ELEL,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483641,L,,,,,,,,,,,,,,,,,MUMO,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483640,L,,,,,,,,,,,,,,,,,ARCA,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483639,L,,,,,,,,,,,,,,,,,FRVI,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483638,L,,,,,,,,,,,,,,,,,HIFE,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483637,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483636,L,,,,,,,,,,,,,,,,,ERDI,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483635,L,,,,,,,,,,,,,,,,,PHEG,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483634,L,,,,,,,,,,,,,,,,,THFE,,
PIAB 06,01Year2,7/21/2009 3:42:48 PM,-2147483633,L,,,,,,,,,,,,,,,,,DRXX,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483648,L,,,,,,,,,,,,,,,,,ERXX,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483647,L,,,,,,,,,,,,,,,,,FXXX,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483646,L,,,,,,,,,,,,,,,,,PHEG,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483645,L,,,,,,,,,,,,,,,,,CRSE,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483644,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483643,L,,,,,,,,,,,,,,,,,POHI,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483641,L,,,,,,,,,,,,,,,,,HIFE,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483640,L,,,,,,,,,,,,,,,,,ANPA,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483639,L,,,,,,,,,,,,,,,,,PAMU,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483638,L,,,,,,,,,,,,,,,,,ACMI,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483637,L,,,,,,,,,,,,,,,,,LOUT,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483636,L,,,,,,,,,,,,,,,,,THFE,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483635,L,,,,,,,,,,,,,,,,,ARCA,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483634,L,,,,,,,,,,,,,,,,,FRVI,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483633,L,,,,,,,,,,,,,,,,,MUMO,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483632,L,,,,,,,,,,,,,,,,,PODO,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483631,L,,,,,,,,,,,,,,,,,EUXX,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483630,L,,,,,,,,,,,,,,,,,LUXX,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483629,L,,,,,,,,,,,,,,,,,GADI,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483628,L,,,,,,,,,,,,,,,,,SARA,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483627,L,,,,,,,,,,,,,,,,,FXXX2,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483626,L,,,,,,,,,,,,,,,,,CHXX,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483625,L,,,,,,,,,,,,,,,,,PYPI,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483624,L,,,,,,,,,,,,,,,,,CEFE,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483623,L,,,,,,,,,,,,,,,,,DRAS,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483622,L,,,,,,,,,,,,,,,,,DRCU,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483621,L,,,,,,,,,,,,,,,,,MIGR,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483620,L,,,,,,,,,,,,,,,,,ERXX-A,,
PIAB 06,01Year5,8/2/2012 11:12:36 AM,-2147483619,L,,,,,,,,,,,,,,,,,SISC,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,,,,,,,,,,,,,Knauf; Lalor,Lakin,,,,,,True,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483648,L,,,,,,,,,,,,,,,,,SISC,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483647,L,,,,,,,,,,,,,,,,,ERRA,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483646,L,,,,,,,,,,,,,,,,,CHXX,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483645,L,,,,,,,,,,,,,,,,,LOUT,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483644,L,,,,,,,,,,,,,,,,,CIXX,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483643,L,,,,,,,,,,,,,,,,,POHI,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483642,L,,,,,,,,,,,,,,,,,PODO,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483641,L,,,,,,,,,,,,,,,,,ERXX,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483640,L,,,,,,,,,,,,,,,,,LASC,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483639,L,,,,,,,,,,,,,,,,,THFE,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483638,L,,,,,,,,,,,,,,,,,PHEG,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483637,L,,,,,,,,,,,,,,,,,ARCA,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483636,L,,,,,,,,,,,,,,,,,ERNA,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483635,L,,,,,,,,,,,,,,,,,LUXX,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483634,L,,,,,,,,,,,,,,,,,LASE,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483633,L,,,,,,,,,,,,,,,,,ELEL,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483632,L,,,,,,,,,,,,,,,,,DICA,,
PIAB 06,02Year1,8/24/2020 11:42:19 AM,-2147483631,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,,,,,,,,,,,,,Brannfors; Muscettola,Lakin,,,,,,True,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,1,L,,,,,,,,,,,,,,,,,PAMU,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,2,L,,,,,,,,,,,,,,,,,CHXX,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,3,L,,,,,,,,,,,,,,,,,SISC,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,4,L,,,,,,,,,,,,,,,,,HIFE,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,5,L,,,,,,,,,,,,,,,,,CIXX,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,6,L,,,,,,,,,,,,,,,,,PSMO,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,7,L,,,,,,,,,,,,,,,,,PAMY,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,8,L,,,,,,,,,,,,,,,,,THFE,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,9,L,,,,,,,,,,,,,,,,,LASE,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,10,L,,,,,,,,,,,,,,,,,POXX3,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,11,L,,,,,,,,,,,,,,,,,EPBR,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,12,L,,,,,,,,,,,,,,,,,TAOF,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,13,L,,,,,,,,,,,,,,,,,ARCA,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,14,L,,,,,,,,,,,,,,,,,ASXX,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,15,L,,,,,,,,,,,,,,,,,FRVI,,
PIAB 06,02Year2,8/3/2021 3:16:05 PM,16,L,,,,,,,,,,,,,,,,,LOUT,,
PIAB 06,PR01,6/30/1993 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 06,PR01,6/30/1993 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHEG,,
PIAB 06,PR01,6/30/1993 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,COGR,,
PIAB 06,PR01,6/30/1993 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIAB 06,Pre,7/6/2004 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,POHI,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGGL,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MAXX,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIAB 06,Pre,7/6/2004 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIAB 05,01Year1,8/3/2001 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
