MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIEN 10,01Year1,7/23/2018 11:15:48 AM,-2147483645,4,232,8,10,2,2,PIEN,R of PIEN #128 @ 20'; L of PIEN #27 @ 25'; L of POTR @ 43',,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,,,,,,,,,,,,,4,6,6,12,KLEIN; RONSANI,RIOS,,,,,True,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483648,1,350,6,9,3,0,PIEN,Next to Q4; L of PIEN @ 45',,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483647,2,42,1,5,0,2,PIEN,L of small POTR @ 2'; 1m L of P1,,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483646,3,272,19,2,3,1,PIEN,R of PIEN @ 4.5',,,,,,,,,,,,,,,
PIEN 10,01Year2,9/3/2019 4:18:54 PM,-2147483645,4,232,8,19,4,2,PIEN,R of PIEN #128 @ 20'; L of PIEN #27 @ 25'; L of POTR @ 43',,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,,,,,,,,,,,,,4,6,6,12,Coppe; Humphrey,Brannfors,Beefalo,,,,True,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,1,1,350,6,15,3,1,PIEN,Next to Q4; L of PIEN @ 45',,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,2,2,42,1,6,3,2,PIEN,L of small POTR @ 2'; 1m L of P1,,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,3,3,272,19,7,2,2,PIEN,R of PIEN @ 4.5',,,,,,,,,,,,,,,
PIEN 10,01Year5,8/3/2022 6:23:07 PM,4,4,232,8,11,4,3,PIEN,R of PIEN #128 @ 20'; L of PIEN #27 @ 25'; L of POTR @ 43',,,,,,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 10,PR01,9/14/2001 12:00:00 AM,1,1,350,9,24,12,2,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,2,2,42,1,16,2,1,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,3,3,272,19,31,12,1,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 10,PR01,9/14/2001 12:00:00 AM,4,4,232,8,3,5,3,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483648,1,350,9,16,9,1,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483647,2,42,1,21,7,1,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483646,3,272,19,17,11,1,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR02,8/28/2008 1:47:35 PM,-2147483645,4,232,8,17,5,5,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,,,,,,,,,,,,,4,6,6,12,Brannfors; Peach,Byrne/Byrne; Peach,,,,,True,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483648,1,350,9,23,3,2,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483647,2,42,1,45,3,1,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483646,3,272,19,21,12,2,PIEN,,,,,,,,,,,,,,,,
PIEN 10,PR03,7/25/2013 8:55:22 AM,-2147483645,4,232,8,11,6,4,PIEN,,,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,,,,,,,,,,,,,4,6,6,12,BRANNFORS; McCLURE,TALBERT,,,,,True,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483648,1,350,6,55,9,2,PIEN,Next to Q4; L of PIEN @ 45',,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483647,2,42,1,15,2,1,PIEN,L of small POTR @ 2'; 1m L of P1,,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483646,3,272,19,27,6,1,PIEN,R of PIEN @ 4.5',,,,,,,,,,,,,,,
PIEN 10,Pre,9/6/2017 11:00:42 AM,-2147483645,4,232,8,30,6,3,PIEN,R of PIEN #128 @ 20'; L of PIEN #27 @ 25'; L of POTR @ 43',,,,,,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 05,01Post,7/22/2000 12:00:00 AM,1,1,11,3,0,0,0,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,2,2,88,6,0,0,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,3,3,297,10,4,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 05,01Post,7/22/2000 12:00:00 AM,4,4,77,20,1,0,1,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,1,1,11,3,1,3,1,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,2,2,88,6,8,0,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,3,3,297,10,3,0,2,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 05,01Year1,8/21/2001 12:00:00 AM,4,4,77,20,5,0,2,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483648,1,11,3,15,8,5,PIEN,,,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483647,2,88,6,6,7,1,PIEN,,,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483646,3,297,4,10,12,6,PIEN,,,,,,,,,,,,,,,,
PIEN 05,01Year10,8/23/2010 4:08:06 PM,-2147483645,4,77,20,9,9,8,PIEN,,,,,,,,,,,,,,,,
PIEN 05,01Year2,6/22/2002 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 05,01Year2,6/22/2002 12:00:00 AM,1,1,11,3,0,2,1,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 05,01Year2,6/22/2002 12:00:00 AM,2,2,88,6,7,0,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 05,01Year2,6/22/2002 12:00:00 AM,3,3,297,10,13,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 05,01Year2,6/22/2002 12:00:00 AM,4,4,77,20,3,0,1,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 05,01Year5,9/22/2005 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 05,01Year5,9/22/2005 12:00:00 AM,1,1,11,3,3,6,2,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 05,01Year5,9/22/2005 12:00:00 AM,2,2,88,6,14,4,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 05,01Year5,9/22/2005 12:00:00 AM,3,3,297,10,15,16,8,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 05,01Year5,9/22/2005 12:00:00 AM,4,4,77,20,3,13,4,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 05,02Post,7/27/2016 8:48:50 AM,,,,,,,,,,,,,4,6,6,12,HAMBY; ANDERSON,ALI,,,,,True,
PIEN 05,02Post,7/27/2016 8:48:50 AM,-2147483648,1,11,3,0,0,0,PIEN,,,,,,,,,,,,,,,,
PIEN 05,02Post,7/27/2016 8:48:50 AM,-2147483647,2,88,6,0,0,0,PIEN,,,,,,,,,,,,,,,,
PIEN 05,02Post,7/27/2016 8:48:50 AM,-2147483646,3,297,4,0,1,1,PIEN,ALONG CENTER TAPE @ 45',,,,,,,,,,,,,,,
PIEN 05,02Post,7/27/2016 8:48:50 AM,-2147483645,4,77,20,0,0,1,PIEN,,,,,,,,,,,,,,,,
PIEN 05,02Year1,8/24/2017 9:57:49 AM,,,,,,,,,,,,,4,6,6,12,BRANNFORS; MURDOCH,McClure,,,,,True,
PIEN 05,02Year1,8/24/2017 9:57:49 AM,-2147483648,1,11,3,1,1,0,PIEN,R of POTR @ 45',,,,,,,,,,,,,,,
PIEN 05,02Year1,8/24/2017 9:57:49 AM,-2147483647,2,88,6,0,0,0,PIEN,Aim 5 degrees L of BAD black snag in distance,,,,,,,,,,,,,,,
PIEN 05,02Year1,8/24/2017 9:57:49 AM,-2147483646,3,297,4,1,6,2,PIEN,0.5m L of 45m on center tape,,,,,,,,,,,,,,,
PIEN 05,02Year1,8/24/2017 9:57:49 AM,-2147483645,4,77,20,2,0,1,PIEN,4A under log; 2m R of snag #27 @ 18'; 0.5m R of 28m on Q3-Q2 tape,,,,,,,,,,,,,,,
PIEN 05,02Year2,8/15/2018 10:20:43 AM,,,,,,,,,,,,,4,6,6,12,Marshall; Dang,Dang,,,,,True,
PIEN 05,02Year2,8/15/2018 10:20:43 AM,-2147483648,1,11,3,2,0,0,PIEN,R of POTR @ 45',,,,,,,,,,,,,,,
PIEN 05,02Year2,8/15/2018 10:20:43 AM,-2147483647,2,88,6,1,0,0,PIEN,Aim 5 degrees L of BAD black snag in distance,,,,,,,,,,,,,,,
PIEN 05,02Year2,8/15/2018 10:20:43 AM,-2147483646,3,297,4,5,6,1,PIEN,0.5m L of 45m on center tape,,,,,,,,,,,,,,,
PIEN 05,02Year2,8/15/2018 10:20:43 AM,-2147483645,4,77,20,4,0,1,PIEN,4A under log; 2m R of snag #27 @ 18'; 0.5m R of 28m on Q3-Q2 tape,,,,,,,,,,,,,,,
PIEN 05,02Year5,8/9/2021 4:06:55 PM,,,,,,,,,,,,,4,6,6,12,Brannfors; Cierley,Lakin,,,,,True,
PIEN 05,02Year5,8/9/2021 4:06:55 PM,1,1,11,3,5,1,0,PIEN,,,,,,,,,,,,,,,,
PIEN 05,02Year5,8/9/2021 4:06:55 PM,2,2,88,6,3,1,0,PIEN,,,,,,,,,,,,,,,,
PIEN 05,02Year5,8/9/2021 4:06:55 PM,3,3,297,4,8,1,2,PIEN,0.5m L of 45m on center tape,,,,,,,,,,,,,,,
PIEN 05,02Year5,8/9/2021 4:06:55 PM,4,4,77,20,1,0,0,PIEN,2m R of snag #27 @ 18'; 4B 0.5m R of 28m on Q3-Q2 tape,,,,,,,,,,,,,,,
PIEN 01,01Post,7/21/2000 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 01,01Post,7/21/2000 12:00:00 AM,1,1,316,2,2,0,1,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 01,01Post,7/21/2000 12:00:00 AM,2,2,169,0,6,0,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 01,01Post,7/21/2000 12:00:00 AM,3,3,175,5,11,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 01,01Post,7/21/2000 12:00:00 AM,4,4,286,11,5,0,1,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 01,01Year1,9/5/2001 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 01,01Year1,9/5/2001 12:00:00 AM,1,1,316,2,5,0,0,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 01,01Year1,9/5/2001 12:00:00 AM,2,2,169,0,14,0,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 01,01Year1,9/5/2001 12:00:00 AM,3,3,175,5,6,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 01,01Year1,9/5/2001 12:00:00 AM,4,4,286,11,8,0,0,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 01,01Year10,8/24/2010 2:16:09 PM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 01,01Year10,8/24/2010 2:16:09 PM,-2147483648,1,316,2,7,1,2,PIEN,,,,,,,,,,,,,,,,
PIEN 01,01Year10,8/24/2010 2:16:09 PM,-2147483647,2,169,0,1,0,0,PIEN,,,,,,,,,,,,,,,,
PIEN 01,01Year10,8/24/2010 2:16:09 PM,-2147483646,3,175,5,8,5,2,PIEN,,,,,,,,,,,,,,,,
PIEN 01,01Year10,8/24/2010 2:16:09 PM,-2147483645,4,286,11,25,9,5,PIEN,,,,,,,,,,,,,,,,
PIEN 01,01Year2,9/1/2002 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 01,01Year2,9/1/2002 12:00:00 AM,1,1,316,2,1,2,1,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 01,01Year2,9/1/2002 12:00:00 AM,2,2,169,0,4,1,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 01,01Year2,9/1/2002 12:00:00 AM,3,3,175,5,14,3,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 01,01Year2,9/1/2002 12:00:00 AM,4,4,286,11,9,0,1,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 01,01Year5,9/15/2005 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 01,01Year5,9/15/2005 12:00:00 AM,1,1,316,2,3,0,4,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 01,01Year5,9/15/2005 12:00:00 AM,2,2,169,0,3,0,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 01,01Year5,9/15/2005 12:00:00 AM,3,3,175,5,1,3,4,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 01,01Year5,9/15/2005 12:00:00 AM,4,4,286,11,27,8,5,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 01,02Post,8/8/2016 8:45:36 AM,,,,,,,,,,,,,4,6,6,12,ALI; MacANDREW,McCLURE,,,,,True,
PIEN 01,02Post,8/8/2016 8:45:36 AM,-2147483648,1,316,2,1,0,0,PIEN,R snag #22 @ 2'; R POTR @8',,,,,,,,,,,,,,,
PIEN 01,02Post,8/8/2016 8:45:36 AM,-2147483647,2,169,0,1,0,0,PIEN,L snag @ 10'; 2B close to 10 m on Q4-Q1 line,,,,,,,,,,,,,,,
PIEN 01,02Post,8/8/2016 8:45:36 AM,-2147483646,3,175,5,7,0,1,PIEN,,,,,,,,,,,,,,,,
PIEN 01,02Post,8/8/2016 8:45:36 AM,-2147483645,4,286,11,0,0,0,PIEN,,,,,,,,,,,,,,,,
PIEN 01,02Year1,8/31/2017 4:37:37 PM,,,,,,,,,,,,,4,6,6,12,McCLURE,TALBERT,,,,,True,
PIEN 01,02Year1,8/31/2017 4:37:37 PM,-2147483648,1,316,2,6,2,1,PIEN,R of lil' POTR snag @ 8',,,,,,,,,,,,,,,
PIEN 01,02Year1,8/31/2017 4:37:37 PM,-2147483647,2,169,0,7,2,0,PIEN,Near 10 m mark on Q2-Q3 line,,,,,,,,,,,,,,,
PIEN 01,02Year1,8/31/2017 4:37:37 PM,-2147483646,3,175,5,13,1,1,PIEN,L of lil' POTR snags @ 41' & 47',,,,,,,,,,,,,,,
PIEN 01,02Year1,8/31/2017 4:37:37 PM,-2147483645,4,286,11,17,2,0,PIEN,,,,,,,,,,,,,,,,
PIEN 01,02Year2,8/8/2018 1:52:38 PM,,,,,,,,,,,,,4,6,6,12,DANG,DANG,Beefalo,,,,True,
PIEN 01,02Year2,8/8/2018 1:52:38 PM,-2147483648,1,316,2,9,2,1,PIEN,R of lil' POTR snag @ 8',,,,,,,,,,,,,,,
PIEN 01,02Year2,8/8/2018 1:52:38 PM,-2147483647,2,169,0,14,5,2,PIEN,Near 10 m mark on Q2-Q3 line,,,,,,,,,,,,,,,
PIEN 01,02Year2,8/8/2018 1:52:38 PM,-2147483646,3,175,5,8,0,1,PIEN,L of lil' POTR snags @ 41' & 47',,,,,,,,,,,,,,,
PIEN 01,02Year2,8/8/2018 1:52:38 PM,-2147483645,4,286,11,7,0,0,PIEN,,,,,,,,,,,,,,,,
PIEN 01,02Year5,10/4/2021 2:09:27 PM,,,,,,,,,,,,,4,6,6,12,Brannfors; Lakin,Muscettola,,,,,True,
PIEN 01,02Year5,10/4/2021 2:09:27 PM,1,1,316,2,14,1,1,PIEN,R of BAD lil' POTR snag @ 8'; cross Q1- Q4 tape @ 11.8 m ,,,,,,,,,,,,,,,
PIEN 01,02Year5,10/4/2021 2:09:27 PM,2,2,169,0,3,5,1,PIEN,L of POTR pole @ 16'; near 9.2 m on Q2-Q3 tape,,,,,,,,,,,,,,,
PIEN 01,02Year5,10/4/2021 2:09:27 PM,3,3,175,5,8,2,2,PIEN,R of POTR pole @ 2'; L of POTR snag @ 41',,,,,,,,,,,,,,,
PIEN 01,02Year5,10/4/2021 2:09:27 PM,4,4,286,11,10,2,1,PIEN,L of Pole #234 @ 5.5'; L of Pole #233 @ 18'; cross Q4-Q1 tape @ 36.8 m,,,,,,,,,,,,,,,
PIEN 01,Pre,7/29/1993 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 01,Pre,7/29/1993 12:00:00 AM,1,1,316,2,30,24,9,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 01,Pre,7/29/1993 12:00:00 AM,2,2,169,0,13,7,3,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 01,Pre,7/29/1993 12:00:00 AM,3,3,175,5,20,8,2,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 01,Pre,7/29/1993 12:00:00 AM,4,4,286,11,18,9,2,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 08,01Post,7/24/2000 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 08,01Post,7/24/2000 12:00:00 AM,1,1,53,2,5,0,0,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 08,01Post,7/24/2000 12:00:00 AM,2,2,50,2,4,1,2,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 08,01Post,7/24/2000 12:00:00 AM,3,3,288,9,2,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 08,01Post,7/24/2000 12:00:00 AM,4,4,286,13,6,0,0,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 08,01Year1,8/31/2001 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 08,01Year1,8/31/2001 12:00:00 AM,1,1,53,2,6,0,1,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 08,01Year1,8/31/2001 12:00:00 AM,2,2,50,2,5,1,2,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 08,01Year1,8/31/2001 12:00:00 AM,3,3,288,9,7,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 08,01Year1,8/31/2001 12:00:00 AM,4,4,286,13,5,1,0,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 08,01Year10,8/12/2010 9:24:59 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 08,01Year10,8/12/2010 9:24:59 AM,-2147483648,1,53,2,6,3,1,PIEN,,,,,,,,,,,,,,,,
PIEN 08,01Year10,8/12/2010 9:24:59 AM,-2147483647,2,50,2,19,8,1,PIEN,,,,,,,,,,,,,,,,
PIEN 08,01Year10,8/12/2010 9:24:59 AM,-2147483646,3,288,9,12,10,0,PIEN,,,,,,,,,,,,,,,,
PIEN 08,01Year10,8/12/2010 9:24:59 AM,-2147483645,4,286,13,2,3,1,PIEN,,,,,,,,,,,,,,,,
PIEN 08,01Year2,7/19/2002 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 08,01Year2,7/19/2002 12:00:00 AM,1,1,53,2,3,0,0,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 08,01Year2,7/19/2002 12:00:00 AM,2,2,50,2,2,1,0,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 08,01Year2,7/19/2002 12:00:00 AM,3,3,288,9,4,0,0,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 08,01Year2,7/19/2002 12:00:00 AM,4,4,286,13,1,0,0,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 08,01Year5,9/20/2005 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 08,01Year5,9/20/2005 12:00:00 AM,1,1,53,2,2,0,0,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 08,01Year5,9/20/2005 12:00:00 AM,2,2,50,2,5,6,1,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 08,01Year5,9/20/2005 12:00:00 AM,3,3,288,9,2,1,2,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 08,01Year5,9/20/2005 12:00:00 AM,4,4,286,13,10,1,1,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 08,02Post,7/24/2016 9:06:16 AM,,,,,,,,,,,,,4,6,6,12,BRANNFORS,McCLURE,,,,,True,
PIEN 08,02Post,7/24/2016 9:06:16 AM,-2147483648,1,53,2,5,2,1,PIEN,Through burned break in log @ 22',,,,,,,,,,,,,,,
PIEN 08,02Post,7/24/2016 9:06:16 AM,-2147483647,2,50,2,7,2,1,PIEN,L of huge log @ 50',,,,,,,,,,,,,,,
PIEN 08,02Post,7/24/2016 9:06:16 AM,-2147483646,3,288,9,5,4,4,PIEN,R of POTR @ 18'; L of POTR @ 31',,,,,,,,,,,,,,,
PIEN 08,02Post,7/24/2016 9:06:16 AM,-2147483645,4,286,13,3,2,1,PIEN,R of stumphole @ 22'; L of all lil POTRs,,,,,,,,,,,,,,,
PIEN 08,02Year1,8/31/2017 11:11:40 AM,,,,,,,,,,,,,4,6,6,12,MURDOCH; McCLURE,TALBERT,,,,,True,
PIEN 08,02Year1,8/31/2017 11:11:40 AM,-2147483648,1,53,2,11,2,0,PIEN,Through burned break in log @ 22',,,,,,,,,,,,,,,
PIEN 08,02Year1,8/31/2017 11:11:40 AM,-2147483647,2,50,2,12,5,2,PIEN,L of huge log @ 50',,,,,,,,,,,,,,,
PIEN 08,02Year1,8/31/2017 11:11:40 AM,-2147483646,3,288,9,20,8,5,PIEN,R of POTR @ 18'; L of POTR @ 31',,,,,,,,,,,,,,,
PIEN 08,02Year1,8/31/2017 11:11:40 AM,-2147483645,4,286,13,15,5,1,PIEN,R of stumphole @ 22'; L of all lil POTRs,,,,,,,,,,,,,,,
PIEN 08,02Year2,8/2/2018 11:00:57 AM,,,,,,,,,,,,,4,6,6,12,MARSHALL; VAUGHAN; MURDOCH,DANG,,,,,True,
PIEN 08,02Year2,8/2/2018 11:00:57 AM,-2147483648,1,53,2,3,2,0,PIEN,Through burned break in log @ 22',,,,,,,,,,,,,,,
PIEN 08,02Year2,8/2/2018 11:00:57 AM,-2147483647,2,50,2,14,1,1,PIEN,L of huge log @ 50',,,,,,,,,,,,,,,
PIEN 08,02Year2,8/2/2018 11:00:57 AM,-2147483646,3,288,9,7,1,6,PIEN,R of POTR @ 18'; L of POTR @ 31',,,,,,,,,,,,,,,
PIEN 08,02Year2,8/2/2018 11:00:57 AM,-2147483645,4,286,13,8,5,0,PIEN,R of stumphole @ 22'; L of all lil POTRs,,,,,,,,,,,,,,,
PIEN 08,02Year5,7/27/2021 4:20:39 PM,,,,,,,,,,,,,4,6,6,12,Cierley; Engbring,Lakin,,,,,True,
PIEN 08,02Year5,7/27/2021 4:20:39 PM,1,1,53,2,7,1,1,PIEN,Through burned break in log @ 22',,,,,,,,,,,,,,,
PIEN 08,02Year5,7/27/2021 4:20:39 PM,2,2,50,2,18,4,0,PIEN,L of huge log @ 50',,,,,,,,,,,,,,,
PIEN 08,02Year5,7/27/2021 4:20:39 PM,3,3,288,9,4,2,3,PIEN,R of POTR @ 18'; L of POTR @ 31',,,,,,,,,,,,,,,
PIEN 08,02Year5,7/27/2021 4:20:39 PM,4,4,286,13,20,10,3,PIEN,R of stumphole @ 22'; L of all lil POTRs,,,,,,,,,,,,,,,
PIEN 16,PR01,9/12/2002 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 16,PR01,9/12/2002 12:00:00 AM,1,1,90,19,10,16,0,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
PIEN 16,PR01,9/12/2002 12:00:00 AM,2,2,281,24,21,11,2,PIEN,From FMH DFTRANS 1057,,, fuel2_ALL,,,,,,,,,,,,
PIEN 16,PR01,9/12/2002 12:00:00 AM,3,3,85,20,6,7,3,PIEN,From FMH DFTRANS 1057,,, fuel3_ALL,,,,,,,,,,,,
PIEN 16,PR01,9/12/2002 12:00:00 AM,4,4,325,39,5,3,1,PIEN,From FMH DFTRANS 1057,,, fuel4_ALL,,,,,,,,,,,,
PIEN 16,PR02,9/21/2006 12:00:00 AM,,,,,,,,,,,,,4,6,6,12,,,,,,,True,
PIEN 16,PR02,9/21/2006 12:00:00 AM,1,1,90,19,25,20,3,PIEN,From FMH DFTRANS 1057,,, fuel1_ALL,,,,,,,,,,,,
