MacroPlot.Name,Monitoring.Status,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIED 11,01Year5,6/10/1998 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GUSA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,,,,,,,,,,,,,Lakin,Brannfors,,,,,,True,
PIED 11,02Pre,9/13/2023 11:23:15 PM,1,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,2,L,,,,,,,,,,,,,,,,,ARTR,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,3,L,,,,,,,,,,,,,,,,,DICA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,4,L,,,,,,,,,,,,,,,,,PUST,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,5,L,,,,,,,,,,,,,,,,,QUGA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,6,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,7,L,,,,,,,,,,,,,,,,,OEXX,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,8,L,,,,,,,,,,,,,,,,,ARFE,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,9,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,10,L,,,,,,,,,,,,,,,,,PELI,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,11,L,,,,,,,,,,,,,,,,,ARXX3,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,12,L,,,,,,,,,,,,,,,,,TRXX,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,13,L,,,,,,,,,,,,,,,,,ERNA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,14,L,,,,,,,,,,,,,,,,,LUXX,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,15,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,16,L,,,,,,,,,,,,,,,,,ANPA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,17,L,,,,,Amaranthus spp,,,,,,,,,,,,AMXX,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,18,L,,,,,Portulaca oleracea,,,,,,,,,,,,POOL,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,19,L,,,,,,,,,,,,,,,,,PEPA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,20,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,21,L,,,,,,,,,,,,,,,,,VETH,,
PIED 11,02Pre,9/13/2023 11:23:15 PM,22,L,,,,,,,,,,,,,,,,,SCLI,,
PIED 11,Pre,4/23/1993 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIED 11,Pre,4/23/1993 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARXX2,,
PIED 11,Pre,4/23/1993 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIED 11,Pre,4/23/1993 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOXX2,,
PIED 11,Pre,4/23/1993 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIED 11,Pre,4/23/1993 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIED 11,Pre,4/23/1993 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIED 11,Pre,4/23/1993 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,,,,,,,,,,,,,Lakin,Brannfors,,,,,,True,
PIED 05,02Pre,9/14/2023 10:08:15 PM,1,L,,,,,,,,,,,,,,,,,PODO,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,2,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,3,L,,,,,,,,,,,,,,,,,HYFI,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,4,L,,,,,,,,,,,,,,,,,ELEL,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,5,L,,,,,,,,,,,,,,,,,PELI,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,6,L,,,,,,,,,,,,,,,,,ERXX2,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,7,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,8,L,,,,,,,,,,,,,,,,,TRXX,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,9,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,10,L,,,,,,,,,,,,,,,,,YUBA,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,11,L,,,,,,,,,,,,,,,,,ESVI,,
PIED 05,02Pre,9/14/2023 10:08:15 PM,12,L,,,,,Sanvitalia abertii,,,,,,,,,,,,SAAB,,
PIED 05,Pre,7/19/1991 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIED 05,Pre,7/19/1991 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIED 05,Pre,7/19/1991 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIED 05,Pre,7/19/1991 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERMO,,
PIED 05,Pre,7/19/1991 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIED 05,Pre,7/19/1991 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIED 05,Pre,7/19/1991 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SEXX,,
PIED 05,Pre,7/19/1991 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,,,,,,,,,,,,,Brannfors; Muscettola,Brannfors,,,,,,True,
PIED 03,02Pre,9/11/2023 9:45:56 PM,1,L,,,,,,,,,,,,,,,,,ERRA,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,2,L,,,,,,,,,,,,,,,,,PAMU,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,3,L,,,,,,,,,,,,,,,,,TOEX,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,4,L,,,,,,,,,,,,,,,,,ASAS,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,5,L,,,,,,,,,,,,,,,,,OPXX,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,6,L,,,,,,,,,,,,,,,,,ERXX2,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,7,L,,,,,,,,,,,,,,,,,PEBA,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,8,L,,,,,,,,,,,,,,,,,PUST,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,9,L,,,,,,,,,,,,,,,,,ASXX,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,10,L,,,,,,,,,,,,,,,,,VETH,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,11,L,,,,,,,,,,,,,,,,,SPXX,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,12,L,,,,,,,,,,,,,,,,,CAXX2,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,13,L,,,,,Brickellia eupatorioides var. chlorolepis,,,,,,,,,,,,BREU,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,14,L,,,,,,,,,,,,,,,,,LOWR,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,15,L,,,,,,,,,,,,,,,,,CHFE,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,16,L,,,,,,,,,,,,,,,,,CAXX,,
PIED 03,02Pre,9/11/2023 9:45:56 PM,17,L,,,,,,,,,,,,,,,,,PEPA,,
