MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIPN 08,01Year2,7/6/2003 12:00:00 AM,16,1,9,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,17,1,9,L,,R,1,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,18,2,1,L,,M,9,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,19,2,1,L,,R,3,0,1,From FMH BELT 1061,Resprout Live,, shrbq3_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,20,2,2,L,,M,30,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,21,2,3,L,,M,18,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,22,2,4,L,,M,12,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,23,2,5,L,,M,26,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,24,2,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,25,2,7,L,,M,9,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year2,7/6/2003 12:00:00 AM,26,2,8,L,,M,12,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,1,1,1,L,,M,8,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,2,1,1,L,,I,8,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,3,1,1,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,4,1,1,L,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,5,1,1,L,,R,1,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,6,1,2,L,,I,11,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,7,1,2,L,,M,23,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,8,1,2,D,,M,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,9,1,2,L,,R,5,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,10,1,2,L,,I,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,11,1,3,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,12,1,3,L,,I,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,13,1,3,L,,R,1,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,14,1,3,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,15,1,4,D,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,16,1,4,D,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,17,1,4,L,,I,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,18,1,5,L,,M,12,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,19,1,5,L,,I,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,20,1,6,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,21,1,6,L,,M,8,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,22,1,7,L,,I,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,23,1,9,L,,R,3,0,1,From FMH BELT 1061,Resprout Live,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,24,1,10,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,25,2,1,L,,M,11,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,26,2,1,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,27,2,1,L,,M,3,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,RONE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,28,2,2,L,,M,10,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,29,2,2,L,,I,5,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,30,2,3,L,,M,6,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,31,2,3,L,,I,10,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,32,2,4,L,,M,8,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,33,2,4,L,,I,3,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,34,2,5,L,,I,12,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,35,2,5,L,,M,14,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,36,2,6,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,37,2,7,L,,I,6,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,38,2,7,L,,M,8,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,01Year5,8/10/2006 12:00:00 AM,39,2,8,L,,M,27,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483648,1,9,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483647,1,7,L,,M,4,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483646,1,6,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483645,1,5,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483644,1,5,L,,I,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483643,1,5,L,,M,2,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483642,1,4,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483641,1,3,L,,I,2,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483640,1,3,L,,M,7,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483639,1,2,L,,M,13,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483638,1,2,L,,M,6,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483637,1,2,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483636,1,1,L,,M,12,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483635,1,1,L,,I,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483634,2,1,L,,M,4,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483633,2,1,L,,I,2,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483632,2,1,L,,M,11,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483631,2,1,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483630,2,1,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483629,2,2,L,,M,10,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483628,2,2,L,,I,11,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483627,2,2,L,,I,14,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483626,2,3,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483625,2,3,L,,M,6,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483624,2,3,L,,I,5,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483623,2,4,L,,I,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483622,2,4,L,,M,9,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483621,2,4,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483620,2,5,L,,M,22,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483619,2,5,L,,I,18,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483618,2,5,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483617,2,6,L,,I,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483616,2,7,L,,M,2,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483615,2,8,L,,M,9,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483614,2,8,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year1,6/25/2012 3:21:58 PM,-2147483613,2,8,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,,,,,,,,,,,,,,2,,50,2,100,Byrne; Brannfors,Jenkins/Milich; Byrne,,,,,,True,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483648,1,1,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483647,1,1,L,,I,6,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483646,1,1,L,,M,14,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483645,1,1,L,,I,5,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483644,1,2,L,,M,4,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483643,1,2,L,,I,7,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483642,1,2,L,,M,16,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483641,1,2,L,,I,10,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483640,1,3,L,,M,6,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483639,1,3,L,,I,8,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483638,1,4,L,,I,2,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483637,1,4,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483636,1,5,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483635,1,5,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483634,1,5,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483633,1,5,L,,M,1,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483632,1,6,L,,M,1,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483631,1,6,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483630,1,6,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483629,1,7,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483628,1,7,L,,M,5,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483627,1,8,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483626,1,9,L,,I,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483625,1,10,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483624,1,10,L,,I,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483623,2,9,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483622,2,8,L,,I,16,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483621,2,8,L,,M,17,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483620,2,8,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483619,2,7,L,,M,5,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483618,2,7,L,,I,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483617,2,7,L,,I,1,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483616,2,6,L,,I,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483615,2,6,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483614,2,5,L,,I,17,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483613,2,5,L,,M,55,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483612,2,5,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483611,2,5,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483610,2,4,L,,I,6,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483609,2,4,L,,M,19,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483608,2,4,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483607,2,4,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483606,2,3,L,,I,7,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483605,2,3,L,,M,31,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483604,2,3,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483603,2,2,L,,I,22,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483602,2,2,L,,M,6,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483601,2,2,L,,I,12,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483600,2,2,L,,M,26,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483599,2,1,L,,I,6,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483598,2,1,L,,M,16,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483597,2,1,L,,I,4,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483596,2,1,L,,M,4,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483595,2,1,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,02Year2,7/10/2013 9:56:51 AM,-2147483594,2,1,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,,,,,,,,,,,,,,2,,50,2,100,HAMBY; BRANNFORS,HAMBY,,,,,,True,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483648,2,1,L,,M,29,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483647,2,1,L,,M,10,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483646,2,1,L,,I,8,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483645,2,2,L,,I,11,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483644,2,2,L,,M,78,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483643,2,2,L,,M,15,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483642,2,3,L,,M,37,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483641,2,3,L,,I,6,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483640,2,3,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483639,2,4,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483638,2,4,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483637,2,4,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483636,2,4,L,,M,35,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483635,2,5,L,,M,2,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483634,2,5,L,,I,4,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483633,2,5,L,,M,73,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483632,2,5,L,,I,11,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483631,2,5,L,,I,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483630,2,6,L,,M,7,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483629,2,7,L,,M,9,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483628,2,7,L,,I,2,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483627,2,8,L,,M,31,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483626,2,8,L,,I,5,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483625,2,8,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483624,1,10,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483623,1,10,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483622,1,9,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483621,1,8,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483620,1,7,L,,M,6,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483619,1,7,L,,I,1,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483618,1,7,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483617,1,6,L,,M,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483616,1,6,L,,I,7,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483615,1,6,L,,M,2,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483614,1,6,L,,M,1,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483613,1,5,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483612,1,5,L,,M,2,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483611,1,5,L,,I,1,,1,,,,,,,,,,,,,,,,MARE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483610,1,5,L,,I,6,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483609,1,5,L,,M,5,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483608,1,4,L,,I,11,,1,,,,,,,,,,,,,,,,RONE,,
PIPN 08,03Year1,6/22/2015 12:00:14 PM,-2147483607,1,4,L,,M,5,,1,,,,,,,,,,,,,,,,RONE,,
