MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIED 12,01Year2,6/12/1994 12:00:00 AM,36,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,37,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,38,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,39,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,40,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,41,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,42,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,43,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,44,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,45,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,46,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,47,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,48,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,49,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,50,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,51,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,52,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year2,6/12/1994 12:00:00 AM,53,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIED 12,01Year5,6/20/1997 12:00:00 AM,1,1,1,L,,X,9,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,3,1,1,L,,X,6,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,4,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,5,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,6,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,7,1,1,D,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,8,1,1,L,,X,8,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,9,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,10,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,11,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,12,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,13,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,14,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,15,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,16,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,17,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,18,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,19,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,20,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,21,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,22,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,23,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,24,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,25,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,26,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,27,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,28,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,29,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,30,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,31,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,32,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,33,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,34,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,35,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,36,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,37,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,38,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,01Year5,6/20/1997 12:00:00 AM,39,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,,,,,,,,,,,,,,1,1,10,25,250,Humphrey; Brey; Brannfors; Tumicki,Humphrey,New Seedling data collected 09/15/2023,,,,,True,
PIED 12,02Pre,9/15/2023 11:30:20 PM,1,1,1,L,,,6,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,2,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,3,1,1,L,,,2,2,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,4,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,JUOS,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,5,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,6,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,7,1,1,L,,,3,2,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,8,1,1,L,,,17,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Pre,9/15/2023 11:30:20 PM,9,1,1,L,,,5,1,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483648,1,1,L,,,6,5,1,,,,,,,,,,,,,,,,JUOS,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483647,1,1,L,,,6,3,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483646,1,1,L,,,3,2,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483645,1,1,L,,,1,4,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483644,1,1,L,,,1,5,1,,,,,,,,,,,,,,,,PIPO,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483643,1,1,L,,,4,5,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483642,1,1,L,,,5,4,1,,,,,,,,,,,,,,,,JUOS,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483641,1,1,L,,,5,3,1,,,,,,,,,,,,,,,,JUOS,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483640,1,1,L,,,2,3,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483639,1,1,L,,,5,3,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483638,1,1,D,,,4,5,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483637,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,JUOS,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483636,1,1,L,,,2,4,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483635,1,1,L,,,3,5,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483634,1,1,D,,,1,3,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483633,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIED,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483632,1,1,L,,,3,4,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483631,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,02Year2,4/11/2002 12:00:00 AM,-2147483630,1,1,L,,,6,5,1,,,,,,,,,,,,,,,,QUGA,,
PIED 12,Pre,6/11/1991 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIED 12,Pre,6/11/1991 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,Pre,6/11/1991 12:00:00 AM,2,1,1,L,,X,15,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,Pre,6/11/1991 12:00:00 AM,3,1,1,L,,X,3,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 12,Pre,6/11/1991 12:00:00 AM,4,1,1,L,,X,7,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,Pre,6/11/1991 12:00:00 AM,5,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,Pre,6/11/1991 12:00:00 AM,6,1,1,L,,X,5,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 12,Pre,6/11/1991 12:00:00 AM,7,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,Pre,6/11/1991 12:00:00 AM,8,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 12,Pre,6/11/1991 12:00:00 AM,9,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,Pre,6/11/1991 12:00:00 AM,10,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,Pre,6/11/1991 12:00:00 AM,11,1,1,L,,X,7,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,Pre,6/11/1991 12:00:00 AM,12,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,Pre,6/11/1991 12:00:00 AM,13,1,1,L,,X,6,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 12,Pre,6/11/1991 12:00:00 AM,14,1,1,D,,X,3,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 04,01Post,7/11/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIED 04,01Post,7/11/1992 12:00:00 AM,1,1,1,D,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,3,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,4,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,5,1,1,L,,X,5,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,6,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,7,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,8,1,1,D,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,9,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,10,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,11,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Post,7/11/1992 12:00:00 AM,12,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,13,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,14,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,15,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,16,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,17,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,18,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,19,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,20,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,21,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,22,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,23,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,24,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,25,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,26,1,1,L,,X,4,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,27,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,28,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,29,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,30,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,31,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,32,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,33,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,34,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,35,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,36,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,37,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,38,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,39,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,40,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Post,7/11/1992 12:00:00 AM,41,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIED 04,01Post,7/11/1992 12:00:00 AM,42,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 04,01Post,7/11/1992 12:00:00 AM,43,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 04,01Post,7/11/1992 12:00:00 AM,44,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIED 04,01Year1,6/16/1993 12:00:00 AM,1,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,3,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,4,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,5,1,1,L,,X,27,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,6,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,7,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,8,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,9,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,10,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,11,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,12,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,13,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,14,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,15,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,16,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,17,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,18,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,19,1,1,L,,X,7,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,20,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIED 04,01Year1,6/16/1993 12:00:00 AM,21,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
