MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Subbelt,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumSubbelt,TranLen,TranWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIEN 06,01Year1,9/1/2001 12:00:00 AM,10,1,10,L,,I,3,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,11,2,3,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,12,2,3,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,13,2,7,L,,M,5,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,14,2,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,15,2,8,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,16,2,9,L,,I,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,17,2,9,L,,M,11,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,18,2,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,19,2,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIEN 06,01Year1,9/1/2001 12:00:00 AM,20,2,10,L,,M,3,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,,,,,,,,,,,,,,1,,50,2,100,,,,,,,,True,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483648,2,2,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483647,2,3,L,,M,17,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483646,2,4,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483645,2,5,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483644,2,6,L,,M,8,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483643,2,7,L,,M,38,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483642,2,7,L,,M,1,,1,,,,,,,,,,,,,,,,ARPU,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483641,2,8,L,,M,31,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483640,2,9,L,,M,125,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483639,2,10,L,,M,22,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483638,2,10,L,,M,52,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,01Year10,8/9/2010 11:36:35 AM,-2147483637,2,10,L,,I,5,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,1,1,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,2,1,4,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,3,1,5,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,4,1,5,L,,I,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,5,1,6,L,,I,7,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,6,1,6,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,7,1,7,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,8,1,7,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,9,1,8,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,10,1,9,L,,I,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,11,1,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,12,2,2,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,13,2,3,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,14,2,7,L,,I,3,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,15,2,7,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,16,2,8,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,17,2,9,L,,I,5,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,18,2,9,L,,M,8,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,19,2,10,L,,M,4,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,20,2,10,L,,I,3,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,21,2,10,L,,M,12,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIEN 06,01Year2,7/22/2002 12:00:00 AM,22,2,10,L,,I,5,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,1,1,4,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,2,1,5,L,,M,10,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,3,1,6,L,,M,6,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,4,1,7,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,5,1,8,L,,M,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,6,1,9,L,,M,5,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,7,2,3,L,,M,4,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,8,2,4,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,9,2,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,10,2,7,L,,M,8,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,11,2,8,L,,M,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,12,2,9,L,,M,15,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,13,2,10,L,,M,10,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 06,01Year5,9/21/2005 12:00:00 AM,14,2,10,L,,M,28,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,MARE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,,,,,,,,,,,,,,2,,50,2,100,MURDOCH,McClure,,,,,,True,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483648,1,4,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483647,1,5,L,,M,13,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483646,1,6,L,,M,15,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483645,1,7,L,,M,9,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483644,1,8,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483643,1,9,L,,M,9,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483642,2,10,L,,M,14,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483641,2,10,L,,M,25,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483640,2,9,L,,M,12,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483639,2,8,L,,M,10,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483638,2,8,L,,I,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483637,2,7,L,,M,8,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483636,2,6,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year1,8/22/2017 11:08:16 AM,-2147483635,2,5,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,,,,,,,,,,,,,,2,,50,2,100,McClure; Brannfors,DANG,,,,,,True,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483648,1,5,L,,M,18,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483647,1,5,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483646,1,6,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483645,1,6,L,,M,26,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483644,1,7,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483643,1,8,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483642,1,9,L,,M,9,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483641,1,10,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483640,2,10,L,,M,51,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483639,2,10,L,,I,3,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483638,2,10,L,,M,12,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483637,2,9,L,,M,2,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483636,2,9,L,,M,14,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483635,2,8,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483634,2,7,L,,M,6,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483633,2,6,L,,I,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483632,2,6,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483631,2,5,L,,M,1,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483630,2,4,L,,M,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483629,2,3,L,,I,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year2,7/9/2018 2:15:08 PM,-2147483628,2,3,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,,,,,,,,,,,,,,2,,50,2,100,Cierley; Muscettola,Lakin,,,,,,True,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,1,1,4,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,2,1,5,L,,M,12,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,3,1,6,L,,M,17,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,4,1,7,L,,M,8,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,5,1,8,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,6,1,9,L,,M,8,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,7,1,10,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,8,2,10,L,,M,14,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,9,2,10,L,,M,78,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,10,2,9,L,,M,23,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,11,2,9,L,,M,2,,1,,,,,,,,,,,,,,,,MARE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,12,2,8,L,,M,9,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,13,2,7,L,,M,20,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,14,2,6,L,,M,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,15,2,5,L,,M,7,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,16,2,4,L,,M,9,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 06,02Year5,7/26/2021 6:51:12 PM,17,2,3,L,,M,4,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 15,01Post,10/20/2004 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,1,1,9,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,2,1,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,3,2,8,L,,I,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 15,01Year1,8/24/2005 12:00:00 AM,4,2,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,,,,,,,,,,,,,,2,,50,2,100,Moran,Ali,,,,,,True,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483648,1,4,L,,I,1,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483647,1,5,L,,I,1,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483646,1,6,L,,I,8,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483645,1,7,L,,M,1,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483644,1,10,L,,M,8,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483643,2,6,L,,M,1,,1,,,,,,,,,,,,,,,,SARA,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483642,2,4,L,,M,15,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483641,2,3,L,,M,3,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year10,9/22/2014 9:48:23 AM,-2147483640,2,1,L,,M,2,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,1,1,2,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,SARA,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,2,1,6,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,3,1,9,L,,M,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,CEFE,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,4,1,10,L,,I,2,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,SARA,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,5,1,10,L,,I,1,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,RONE,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,6,2,4,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,SARA,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,7,2,6,L,,I,2,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,SARA,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,8,2,6,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,RIXX,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,9,2,7,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,SARA,,
PIEN 15,01Year2,8/15/2006 12:00:00 AM,10,2,10,L,,I,1,0,1,From FMH BELT 1061,,, shrbq3_ALL,,,,,,,,,,,,CEFE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,,,,,,,,,,,,,,2,,50,2,100,Tumicki; Gilmore,Westfahl,,,,,,True,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,1,1,3,L,,M,3,,1,,,,,,,,,,,,,,,,AMUT,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,2,1,4,L,,I,2,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,3,1,4,L,,M,8,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,4,1,5,L,,M,4,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,5,1,6,L,,M,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,6,1,7,L,,M,5,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,7,1,7,L,,I,4,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,8,1,8,L,,M,24,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,9,1,8,L,,I,4,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,10,1,9,L,,M,16,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,11,1,9,L,,I,5,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,12,1,10,L,,M,17,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,13,1,10,L,,M,2,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,14,1,10,L,,I,1,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,15,2,10,L,,M,11,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,16,2,10,L,,I,3,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,17,2,6,L,,M,1,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,18,2,4,L,,M,10,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,19,2,4,L,,I,4,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,20,2,3,L,,M,1,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 15,01Year20,8/5/2024 1:19:35 PM,21,2,1,L,,M,5,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 15,01Year5,7/14/2009 10:00:08 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 15,01Year5,7/14/2009 10:00:08 AM,-2147483648,1,6,L,,M,3,,1,,,,,,,,,,,,,,,,CEFE,,
PIEN 15,01Year5,7/14/2009 10:00:08 AM,-2147483647,1,10,L,,I,1,,1,,,,,,,,,,,,,,,,SARA,,
PIEN 15,01Year5,7/14/2009 10:00:08 AM,-2147483646,1,10,L,,M,2,,1,,,,,,,,,,,,,,,,RONE,,
PIEN 15,01Year5,7/14/2009 10:00:08 AM,-2147483645,2,4,L,,M,1,,1,,,,,,,,,,,,,,,,SARA,,
PIEN 15,Pre,9/3/2002 12:00:00 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 15,Pre,9/3/2002 12:00:00 AM,1,1,3,L,,I,4,0,1,From FMH BELT 1061,,, shrbq4_ALL,,,,,,,,,,,,AMUT,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,,,,,,,,,,,,,,2,,50,2,100,Brannfors,Byrne/Byrne; Peach,,,,,,True,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483648,1,1,L,,M,3,,1,,,,,,,,,,,,,,,,JUCO,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483647,1,6,L,,M,9,,1,,,,,,,,,,,,,,,,ROWO,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483646,1,6,L,,I,1,,1,,,,,,,,,,,,,,,,ROWO,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483645,2,8,L,,I,19,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483644,2,5,L,,I,14,,1,,,,,,,,,,,,,,,,RUID,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483643,2,5,L,,I,1,,1,,,,,,,,,,,,,,,,JUCO,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483642,2,3,L,,M,1,,1,,,,,,,,,,,,,,,,JUCO,,
PIEN 11,01Year10,6/27/2013 4:05:09 PM,-2147483641,1,7,L,,M,2,,1,,,,,,,,,,,,,,,,ROWO,,
PIEN 11,01Year5,8/27/2008 10:39:29 AM,,,,,,,,,,,,,,2,,50,2,100,,,,,,,,True,
PIEN 11,01Year5,8/27/2008 10:39:29 AM,-2147483648,1,1,L,,M,3,,1,,,,,,,,,,,,,,,,JUCO,,
PIEN 11,01Year5,8/27/2008 10:39:29 AM,-2147483647,1,6,L,,M,5,,1,,,,,,,,,,,,,,,,ROWO,,
PIEN 11,01Year5,8/27/2008 10:39:29 AM,-2147483646,1,6,L,,I,1,,1,,,,,,,,,,,,,,,,ROWO,,
PIEN 11,01Year5,8/27/2008 10:39:29 AM,-2147483645,1,7,L,,I,2,,1,,,,,,,,,,,,,,,,ROWO,,
