MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIAB 05,PR01,6/26/1993 12:00:00 AM,9,4,0,,3.3,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 05,PR01,6/26/1993 12:00:00 AM,10,4,0,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 05,Pre,8/8/1999 12:00:00 AM,1,1,2,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,2,1,2,,14,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,3,1,2,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,4,2,2,,5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,5,2,2,,8.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,6,2,2,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,7,2,2,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 05,Pre,8/8/1999 12:00:00 AM,8,3,1,,14,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,01Post,7/9/2000 12:00:00 AM,1,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,2,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,3,1,1,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,4,1,1,,5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,5,1,1,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,6,2,1,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,7,2,1,,3,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,8,3,1,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Post,7/9/2000 12:00:00 AM,9,3,1,,11.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,1,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,2,1,1,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,3,1,1,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,4,1,1,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,5,2,1,,3.1,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,6,3,1,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,7,3,1,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,8,4,1,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year1,7/19/2001 12:00:00 AM,9,4,1,,11,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483648,1,1,,8.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483647,1,1,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483646,1,1,,5.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483645,2,1,,3.1,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483644,2,1,,10.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483643,2,1,,4,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483642,2,1,,7,4,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483641,3,1,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483640,3,1,,4.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483639,3,1,,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483638,3,1,,13,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483637,4,1,,11.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483636,4,1,,15.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483635,4,1,,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483634,4,1,,11.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483633,4,1,,7.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483632,4,1,,11.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483631,4,1,,6.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year10,6/23/2010 10:15:14 AM,-2147483630,4,1,,5.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,1,1,1,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,2,1,1,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,3,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,4,2,1,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,5,2,1,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,6,2,1,,3.3,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,7,3,1,,9,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,8,3,1,,9.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year2,7/5/2002 12:00:00 AM,9,3,1,,8.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,1,1,1,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,2,1,1,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,3,1,1,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,4,1,1,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,5,1,1,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,6,2,1,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,7,2,1,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,8,2,1,,7,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,9,2,1,,9.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,10,2,1,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,11,2,1,,4,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,12,3,1,,7.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,13,3,1,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,14,3,1,,3.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,15,4,1,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,16,4,1,,4.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,17,4,1,,9,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIAB 03,01Year5,8/29/2005 12:00:00 AM,18,4,1,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,,,,,,,,,,,,4,50,HAMBY;  McCLURE,McCLURE,,,,,True,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483648,1,1,1,6.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483647,1,1,2,4,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483646,1,1,3,7.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483645,1,1,4,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483644,2,1,5,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483643,2,1,6,3,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483642,2,1,7,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483641,3,1,8,5.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483640,3,1,9,9.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483639,3,1,10,4.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483638,3,1,11,6,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483637,3,1,12,13,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483636,3,1,13,15.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483635,3,1,14,10,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Post,7/22/2016 8:43:55 AM,-2147483634,3,1,15,7,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,,,,,,,,,,,,4,50,MURDOCH; McCLURE,TALBERT,,,,,True,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483647,2,1,1,7,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483646,2,1,2,3,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483645,2,1,3,3,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483644,2,1,4,3,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483643,2,1,5,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483642,1,1,6,4,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483641,1,1,7,7,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483640,3,1,8,12.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483639,3,1,9,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483638,3,1,10,4.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483637,3,1,11,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483636,3,1,12,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483635,4,1,13,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483634,4,1,14,8,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year1,8/29/2017 3:02:49 PM,-2147483633,4,1,15,11.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,,,,,,,,,,,,4,50,Vaughan; Brannfors,Dang,,,,,True,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483648,1,1,1,4.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483647,1,1,2,8,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483646,1,1,3,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483645,2,1,4,7.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483644,2,1,5,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483643,2,1,6,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483642,2,1,7,3,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483641,2,1,8,4,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483640,3,1,9,12,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483639,3,1,10,5.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483638,3,1,11,4,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483637,3,1,12,10,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483636,3,1,13,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483635,3,1,14,6.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483634,3,1,15,9.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483633,3,1,16,13.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year2,8/13/2018 9:35:17 AM,-2147483632,3,1,17,8,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,,,,,,,,,,,,4,50,Brannfors; Cierley,Lakin,,,,,True,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,1,1,1,4.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,1,1,2,6.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,1,1,3,5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,1,1,4,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,2,1,5,6.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,2,1,6,3,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,2,1,7,3.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,3,1,8,5.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,3,1,9,9.5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,3,1,10,4,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,3,1,11,5,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,3,1,12,16,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,4,1,13,6.5,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,4,1,14,9,4,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,4,1,15,15,3,PIAB,,,,,,,,,,,,,,
PIAB 03,02Year5,8/5/2021 2:13:07 PM,0,4,1,16,14,4,PIAB,,,,,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,PR01,6/22/1993 12:00:00 AM,1,1,1,,6,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,2,1,1,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,3,1,1,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,4,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,5,2,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,6,2,1,,6.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,7,2,1,,6.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,8,2,1,,3.8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,9,2,1,,4.5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,10,3,1,,8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,11,4,1,,11,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,12,4,1,,11,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,PR01,6/22/1993 12:00:00 AM,13,4,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 03,Pre,8/4/1999 12:00:00 AM,1,1,1,,3.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,2,1,1,,6,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,3,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,4,1,1,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,5,1,1,,5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,6,1,1,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,7,2,1,,4,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,8,2,1,,5,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,9,2,1,,6,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,10,3,1,,6.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,11,4,1,,12,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,12,4,1,,12,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 03,Pre,8/4/1999 12:00:00 AM,13,4,1,,8,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Post,10/14/2001 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 15,01Post,10/14/2001 12:00:00 AM,1,1,0,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Post,10/14/2001 12:00:00 AM,2,1,0,,7,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Year1,7/18/2002 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 15,01Year1,7/18/2002 12:00:00 AM,1,1,0,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Year1,7/18/2002 12:00:00 AM,2,1,0,,6,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Year2,8/15/2003 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 15,01Year2,8/15/2003 12:00:00 AM,1,1,0,,3.3,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Year2,8/15/2003 12:00:00 AM,2,1,0,,6.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,1,1,7,,5.5,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,2,1,7,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,3,2,5,,6,4,PIAB,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,4,3,2,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,5,3,2,,13,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIAB 15,01Year5,8/14/2006 12:00:00 AM,6,3,2,,3.1,3,PIAB,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
