AdministrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_LegacyMonitoringStatus,MonitoringStatus_Name,Protocols,Visited
"GRCA","ALL_FMH","PIEN 03","Y",7/10/2000,"","01Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/10/2000,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/21/2001,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/21/2001,"","01Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/21/2001,"","01Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/21/2001,"","01Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/21/2001,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/21/2001,"","01Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",6/22/2002,"","01Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",6/22/2002,"","01Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",6/22/2002,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",6/22/2002,"","01Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",6/22/2002,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",6/22/2002,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/13/2005,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/13/2005,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/13/2005,"","01Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/13/2005,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/13/2005,"","01Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/13/2005,"","01Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/16/2010 2:45:52 PM,"","01Year10","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/16/2010 2:45:52 PM,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/16/2010 2:45:52 PM,"","01Year10","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/16/2010 2:45:52 PM,"","01Year10","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/16/2010 2:45:52 PM,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/16/2010 2:45:52 PM,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/23/2016 8:39:31 AM,"","02Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/23/2016 8:39:31 AM,"","02Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/23/2016 8:39:31 AM,"","02Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/29/2017 9:55:12 AM,"","02Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/29/2017 9:55:12 AM,"","02Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/29/2017 9:55:12 AM,"","02Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/29/2017 9:55:12 AM,"","02Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/29/2017 9:55:12 AM,"","02Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",8/29/2017 9:55:12 AM,"","02Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/16/2018 9:39:14 AM,"","02Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/16/2018 9:39:14 AM,"","02Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/16/2018 9:39:14 AM,"","02Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/16/2018 9:39:14 AM,"","02Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/16/2018 9:39:14 AM,"","02Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",7/16/2018 9:39:14 AM,"","02Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/30/2021 5:30:51 PM,"","02Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/30/2021 5:30:51 PM,"","02Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/30/2021 5:30:51 PM,"","02Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/30/2021 5:30:51 PM,"","02Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/30/2021 5:30:51 PM,"","02Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 03","Y",9/30/2021 5:30:51 PM,"","02Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/20/1994,"","PR01","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/20/1994,"","PR01","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/20/1994,"","PR01","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/20/1994,"","PR01","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/20/1994,"","PR01","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/20/1994,"","PR01","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",10/23/2003,"","PR02","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",10/23/2003,"","PR02","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",10/23/2003,"","PR02","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",10/23/2003,"","PR02","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",10/23/2003,"","PR02","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",10/23/2003,"","PR02","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/5/2007,"","PR03","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/5/2007,"","PR03","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/5/2007,"","PR03","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/5/2007,"","PR03","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/5/2007,"","PR03","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/5/2007,"","PR03","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/26/2011 3:43:32 PM,"","PR04","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/26/2011 3:43:32 PM,"","PR04","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/26/2011 3:43:32 PM,"","PR04","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/26/2011 3:43:32 PM,"","PR04","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/26/2011 3:43:32 PM,"","PR04","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",9/26/2011 3:43:32 PM,"","PR04","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/28/2017 10:25:10 AM,"","Pre","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/28/2017 10:25:10 AM,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/28/2017 10:25:10 AM,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/28/2017 10:25:10 AM,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/28/2017 10:25:10 AM,"","Pre","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/28/2017 10:25:10 AM,"","Pre","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",11/19/2017 3:38:01 PM,"","01Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",11/19/2017 3:38:01 PM,"","01Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 04","Y",11/19/2017 3:38:01 PM,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/11/2018 10:03:31 AM,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/11/2018 10:03:31 AM,"","01Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/11/2018 10:03:31 AM,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/11/2018 10:03:31 AM,"","01Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/11/2018 10:03:31 AM,"","01Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/11/2018 10:03:31 AM,"","01Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/26/2019 3:58:53 PM,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/26/2019 3:58:53 PM,"","01Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/26/2019 3:58:53 PM,"","01Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/26/2019 3:58:53 PM,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/26/2019 3:58:53 PM,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",8/26/2019 3:58:53 PM,"","01Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/27/2022 6:00:52 PM,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/27/2022 6:00:52 PM,"","01Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/27/2022 6:00:52 PM,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/27/2022 6:00:52 PM,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/27/2022 6:00:52 PM,"","01Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 04","Y",7/27/2022 6:00:52 PM,"","01Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/22/2000,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/21/2001,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/21/2001,"","01Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/21/2001,"","01Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/21/2001,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/21/2001,"","01Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/21/2001,"","01Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",6/22/2002,"","01Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",6/22/2002,"","01Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",6/22/2002,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",6/22/2002,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",6/22/2002,"","01Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",6/22/2002,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",9/22/2005,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",9/22/2005,"","01Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",9/22/2005,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",9/22/2005,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",9/22/2005,"","01Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",9/22/2005,"","01Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/23/2010 4:08:06 PM,"","01Year10","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/23/2010 4:08:06 PM,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/23/2010 4:08:06 PM,"","01Year10","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/23/2010 4:08:06 PM,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/23/2010 4:08:06 PM,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/23/2010 4:08:06 PM,"","01Year10","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/27/2016 8:48:50 AM,"","02Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/27/2016 8:48:50 AM,"","02Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 05","Y",7/27/2016 8:48:50 AM,"","02Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/24/2017 9:57:49 AM,"","02Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/24/2017 9:57:49 AM,"","02Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/24/2017 9:57:49 AM,"","02Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/24/2017 9:57:49 AM,"","02Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/24/2017 9:57:49 AM,"","02Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/24/2017 9:57:49 AM,"","02Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/15/2018 10:20:43 AM,"","02Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/15/2018 10:20:43 AM,"","02Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/15/2018 10:20:43 AM,"","02Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/15/2018 10:20:43 AM,"","02Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/15/2018 10:20:43 AM,"","02Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/15/2018 10:20:43 AM,"","02Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/9/2021 4:06:55 PM,"","02Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/9/2021 4:06:55 PM,"","02Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/9/2021 4:06:55 PM,"","02Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/9/2021 4:06:55 PM,"","02Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/9/2021 4:06:55 PM,"","02Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 05","Y",8/9/2021 4:06:55 PM,"","02Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/23/2000,"","01Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/1/2001,"","01Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/1/2001,"","01Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/1/2001,"","01Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/1/2001,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/1/2001,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/1/2001,"","01Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/22/2002,"","01Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/22/2002,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/22/2002,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/22/2002,"","01Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/22/2002,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/22/2002,"","01Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/21/2005,"","01Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/21/2005,"","01Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/21/2005,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/21/2005,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/21/2005,"","01Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",9/21/2005,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/9/2010 11:36:35 AM,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/9/2010 11:36:35 AM,"","01Year10","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/9/2010 11:36:35 AM,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/9/2010 11:36:35 AM,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/9/2010 11:36:35 AM,"","01Year10","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/9/2010 11:36:35 AM,"","01Year10","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/21/2016 8:50:10 AM,"","02Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/21/2016 8:50:10 AM,"","02Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/21/2016 8:50:10 AM,"","02Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/22/2017 11:08:16 AM,"","02Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/22/2017 11:08:16 AM,"","02Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/22/2017 11:08:16 AM,"","02Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/22/2017 11:08:16 AM,"","02Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/22/2017 11:08:16 AM,"","02Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",8/22/2017 11:08:16 AM,"","02Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/9/2018 2:15:08 PM,"","02Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/9/2018 2:15:08 PM,"","02Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/9/2018 2:15:08 PM,"","02Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/9/2018 2:15:08 PM,"","02Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/9/2018 2:15:08 PM,"","02Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/9/2018 2:15:08 PM,"","02Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/26/2021 6:51:12 PM,"","02Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/26/2021 6:51:12 PM,"","02Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/26/2021 6:51:12 PM,"","02Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/26/2021 6:51:12 PM,"","02Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/26/2021 6:51:12 PM,"","02Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 06","Y",7/26/2021 6:51:12 PM,"","02Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/23/2000,"","01Post","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/31/2001,"","01Year1","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/31/2001,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/31/2001,"","01Year1","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/31/2001,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/31/2001,"","01Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/31/2001,"","01Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/30/2002,"","01Year2","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/30/2002,"","01Year2","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/30/2002,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/30/2002,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/30/2002,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/30/2002,"","01Year2","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",9/21/2005,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",9/21/2005,"","01Year5","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",9/21/2005,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",9/21/2005,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",9/21/2005,"","01Year5","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",9/21/2005,"","01Year5","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/10/2010 2:32:33 PM,"","01Year10","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/10/2010 2:32:33 PM,"","01Year10","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/10/2010 2:32:33 PM,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/10/2010 2:32:33 PM,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/10/2010 2:32:33 PM,"","01Year10","Cover - Points (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/10/2010 2:32:33 PM,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/25/2016 9:04:37 AM,"","02Post","Trees - Individuals (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/25/2016 9:04:37 AM,"","02Post","Post Burn Severity","Y"
"GRCA","ALL_FMH","PIEN 07","Y",7/25/2016 9:04:37 AM,"","02Post","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/22/2017 11:23:30 AM,"","02Year1","Surface Fuels","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/22/2017 11:23:30 AM,"","02Year1","Density - Belts (metric)","Y"
"GRCA","ALL_FMH","PIEN 07","Y",8/22/2017 11:23:30 AM,"","02Year1","Cover - Species Composition (metric)","Y"
