MacroPlot.Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIPN 16,8/15/2024 3:10:25 PM,6,True,1,1,74,L,29.4,18.5,8,SC,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,7,True,1,1,76,L,51.1,35.3,4,C,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,8,True,1,1,77,L,44.8,33,8,C,6.5,,,,,,,,,,,,,,,,,,,CROK,,LEAN,,,,,,,,Change old ht in database,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,9,True,1,1,78,L,42.4,33.2,4,C,13.2,,,,,,,,,,,,,,,,,,,WOND,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,10,True,1,1,79,L,71.9,37.8,4,C,19.5,,,,,,,,,,,,,,,,,,,CROK,,TWIN,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,11,True,1,1,80,L,35.9,16,3,SC,8.9,,,,,,,,,,,,,,,,,,,CROK,,ABGR,,TWIN,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,12,True,2,1,81,L,89.9,41.9,5,D,9,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,13,True,2,1,82,L,46.9,35.4,2,C,21.8,,,,,,,,,,,,,,,,,,,LEAN,,WOND,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,14,True,2,1,83,L,67.7,36.9,4,C,16.2,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,15,True,2,1,84,L,57.6,34.9,6,C,8.5,,,,,,,,,,,,,,,,,,,FIRE,,LEAN,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,16,True,2,1,85,L,22.3,16.6,6,SC,5.6,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,17,True,2,1,127,L,21.9,15.1,7,SC,4,,,,,,,,,,,,,,,,,,,FIRE,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,18,True,3,1,86,L,19.2,9.1,5,SC,5,,,,,,,,,,,,,,,,,,,SPRT,,,,,,,,,,Change old ht in database,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,19,True,3,1,87,L,70,33.2,3,C,23.5,,,,,,,,,,,,,,,,,,,LEAN,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,20,True,3,1,88,L,32.9,18,6,I,6.7,,,,,,,,,,,,,,,,,,,CROK,,BIRD,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,21,True,3,1,89,D,67.8,31.3,3,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,22,True,3,1,90,L,69.5,34.8,2,C,23.5,,,,,,,,,,,,,,,,,,,INSE,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,23,True,3,1,91,L,58.1,35.8,4,C,17,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,24,True,4,1,1,L,17,13.2,5,SC,4.6,,,,,,,,,,,,,,,,,,,CROK,,WOND,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,25,True,4,1,93,L,32.6,22.6,9,I,3.8,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,26,True,4,1,94,D,49.5,19.9,5,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,27,True,4,1,95,L,39.1,24.7,7,C,4.7,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,28,True,4,1,96,L,61.3,39.5,4,C,21.1,,,,,,,,,,,,,,,,,,,LEAN,,INSE,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,29,True,4,1,97,L,19.6,17.2,6,SC,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,30,True,4,1,98,L,64.6,37.5,3,C,25.8,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,31,True,4,1,99,L,60.7,39.2,3,C,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 16,8/15/2024 3:10:25 PM,32,True,4,1,100,L,50.1,33.4,2,C,30,,,,,,,,,,,,,,,,,,,SPAR,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Gilmore; Tumicki; Lalor; Westfahl,Gilmore,,,,100; 162-194,,True,
PIPN 18,8/14/2024 3:12:51 PM,1,True,2,0.5,101,L,2.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,2,True,2,0.5,102,L,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,3,True,2,0.5,168,L,6.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,4,True,2,0.5,182,L,10.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,5,True,2,0.5,183,L,10.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,6,True,2,0.5,192,L,3.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,7,True,2,0.5,194,L,8.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,8,True,1,1,68,L,78.3,32.8,4,D,17.5,,,,,,,,,,,,,,,,,,,FIRE,,LIGT,,BIRD,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,9,True,1,1,179,L,26.6,16.2,8,SC,4.8,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,10,True,1,1,180,L,17.1,13.1,,SC,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,11,True,2,1,69,L,90.1,33.5,4,D,8.4,,,,,,,,,,,,,,,,,,,WOND,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,12,True,2,1,70,L,31.7,15.6,5,I,4.9,,,,,,,,,,,,,,,,,,,MAMM,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,13,True,2,1,181,L,16,9.8,,SC,1.3,,,,,,,,,,,,,,,,,,,MISL,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,14,True,3,1,16,L,23.7,16.7,8,I,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,15,True,3,1,29,L,16.3,4.6,,SC,1.9,,,,,,,,,,,,,,,,,,,BROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,16,True,3,1,50,L,15.5,8.1,,SC,1.5,,,,,,,,,,,,,,,,,,,MISL,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,17,True,3,1,51,L,15.4,9,,SC,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,18,True,3,1,52,L,15.6,11,,SC,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,19,True,3,1,92,L,79.5,30.5,4,D,10.8,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,20,True,3,1,93,D,,,2,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L to DD,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,21,True,3,1,94,L,56.6,27.8,4,C,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,22,True,4,1,1,L,50.6,29.1,4,C,13.3,,,,,,,,,,,,,,,,,,,WOND,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,23,True,4,1,2,L,32.2,24.3,5,C,14.4,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,24,True,4,1,6,D,24.8,14.9,3,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,25,True,4,1,7,D,,,2,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,26,True,4,1,8,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,27,True,4,1,95,L,65.9,27.9,6,C,9.8,,,,,,,,,,,,,,,,,,,FORK,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,28,True,4,1,97,L,32,22.5,5,I,10,,,,,,,,,,,,,,,,,,,LEAN,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,29,True,4,1,98,L,55.4,32,3,C,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,30,True,4,1,99,L,31.7,30.6,4,C,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Westfahl; Lalor; Brannfors,Brannfors,,,,,,True,
PIPN 09,8/20/2024 3:07:39 PM,1,True,1,0.5,189,L,11.2,7,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,2,True,1,0.5,191,L,7.7,6,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,3,True,1,1,15,L,53.1,27.6,5,C,8.3,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,4,True,1,1,16,L,57.5,28.7,5,C,12.2,,,,,,,,,,,,,,,,,,,LEAN,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,5,True,1,1,17,L,29.9,17.5,5,I,5.4,,,,,,,,,,,,,,,,,,,LEAN,-1,FIRE,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,6,True,1,1,18,L,23.9,18.1,4,I,7.5,,,,,,,,,,,,,,,,,,,INSE,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,7,True,1,1,19,L,30,21.3,4,I,9.2,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,8,True,1,1,20,L,25.1,16.8,4,I,8.4,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,9,True,1,1,21,L,67.7,27.4,3,C,16.4,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,10,True,1,1,22,L,47.8,22.6,4,C,10.6,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,11,True,1,1,23,L,43.9,25.5,4,I,9.2,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,12,True,1,1,24,L,41,24,4,I,11.3,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,13,True,1,1,25,L,21.2,22.2,2,I,11.6,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,14,True,1,1,194,L,16,10.7,,SC,6,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,15,True,2,1,26,D,60.8,4,,BAD,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,16,True,2,1,27,D,39.3,20.8,1,BAD,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,Changed CrownCl from RS to I and changed DBH back to 2015 value (change back to DEAD in POST),,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,17,True,2,1,29,L,25.7,22.2,2,I,7.7,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,18,True,2,1,30,L,49.6,27.4,4,C,14.7,,,,,,,,,,,,,,,,,,,FORK,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,19,True,2,1,31,L,35.8,16.5,4,I,7.7,,,,,,,,,,,,,,,,,,,LEAN,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,20,True,2,1,32,L,30.9,19.5,4,I,6.9,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,21,True,2,1,33,L,47.1,23.4,5,C,14.4,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,22,True,2,1,34,L,37.9,25.6,4,I,11.2,,,,,,,,,,,,,,,,,,,LEAN,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,23,True,2,1,35,L,21.9,15.5,2,SC,9,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,24,True,3,1,36,D,80.1,29.9,1,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,25,True,3,1,37,L,84.2,33.5,3,C,9,,,,,,,,,,,,,,,,,,,FIRE,-1,BIRD,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,26,True,3,1,38,L,27.8,22.5,1,I,12.4,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,27,True,3,1,39,L,37.7,23,5,I,12.7,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,28,True,3,1,40,L,17.2,19.1,2,I,12.4,,,,,,,,,,,,,,,,,,,LEAN,-1,INSE,-1,FIRE,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,29,True,3,1,41,L,23.9,17.8,1,I,9.5,,,,,,,,,,,,,,,,,,,FIRE,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,30,True,3,1,42,L,15.7,11.2,1,SC,9.3,,,,,,,,,,,,,,,,,,,SPAR,-1,INSE,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,31,True,3,1,43,L,21.7,18.6,2,I,10.9,,,,,,,,,,,,,,,,,,,SPRT,-1,WOND,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,32,True,3,1,44,L,27.1,20.7,2,I,11.6,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,33,True,3,1,45,L,27.7,19.3,4,I,11.8,,,,,,,,,,,,,,,,,,,LEAN,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,34,True,3,1,46,L,26.4,20.5,4,I,8.6,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,35,True,3,1,47,L,33.1,22.2,3,I,11.4,,,,,,,,,,,,,,,,,,,BIRD,-1,FIRE,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,36,True,3,1,48,L,17.5,18.3,2,SC,10.9,,,,,,,,,,,,,,,,,,,LEAN,-1,FIRE,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,37,True,3,1,49,L,16.7,15.9,2,SC,10.8,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,38,True,3,1,50,L,25,20.4,2,I,12.9,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,39,True,4,1,52,L,17.7,14,2,SC,8.3,,,,,,,,,,,,,,,,,,,CROK,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,40,True,4,1,53,L,28.8,21.5,2,I,7.3,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,41,True,4,1,54,L,21.2,14.6,4,SC,7.7,,,,,,,,,,,,,,,,,,,LEAN,-1,CROK,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,42,True,4,1,55,L,59.9,29.9,2,C,15.6,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 09,8/20/2024 3:07:39 PM,43,True,4,1,56,L,79.7,31,4,C,12.8,,,,,,,,,,,,,,,,,,,FORK,-1,FIRE,-1,LIGT,-1,,-1,,-1,CBH Lower,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Gilmore; Tumicki; Brannfors,Gilmore,,,,,,True,
PIPN 22,8/15/2024 3:16:02 PM,1,True,1,0.5,182,L,12.3,4,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,2,True,2,0.5,186,L,14.5,9,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,3,True,2,0.5,188,L,14.9,10,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,4,True,2,0.5,198,D,,,,DD,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,5,True,1,1,51,L,16.9,10.6,8,SC,4.8,,,,,,,,,,,,,,,,,,,MISL,-1,SPAR,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,6,True,1,1,53,L,64.6,25.4,4,D,13.9,,,,,,,,,,,,,,,,,,,LEAN,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,7,True,1,1,55,L,26.5,17.2,8,I,2.1,,,,,,,,,,,,,,,,,,,ABGR,-1,BROM,-1,MISL,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,8,True,1,1,58,L,19.9,14.9,4,SC,6.5,,,,,,,,,,,,,,,,,,,MISL,-1,BROM,-1,CROK,-1,SPAR,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,9,True,1,1,184,L,17.9,6.8,4,SC,3.5,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,BROK,-1,,-1,CROK,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,10,True,2,1,57,L,47,20.2,7,C,4.1,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,11,True,2,1,59,L,18.3,9,7,SC,3.7,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,12,True,2,1,60,L,59.8,25.5,5,D,14.2,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,13,True,2,1,62,L,38.5,20.1,9,C,3.1,,,,,,,,,,,,,,,,,,,MISL,-1,BROM,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,14,True,2,1,64,L,18.3,10.3,7,SC,3.6,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,15,True,3,1,65,L,43.7,23.4,9,C,12,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,16,True,3,1,66,L,20,10.1,6,SC,4.8,,,,,,,,,,,,,,,,,,,CROK,-1,BROM,-1,MISL,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,17,True,3,1,67,L,17.5,11.6,3,SC,6.3,,,,,,,,,,,,,,,,,,,MISL,-1,LEAN,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,18,True,3,1,69,L,33.9,19.5,5,C,10.5,,,,,,,,,,,,,,,,,,,ABGR,-1,BROM,-1,WOND,-1,MISL,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,19,True,3,1,70,L,48.8,23.4,3,C,15.7,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,20,True,3,1,71,L,38.6,14.7,4,I,8.4,,,,,,,,,,,,,,,,,,,CROK,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,21,True,3,1,72,L,17.1,10.4,3,SC,6.9,,,,,,,,,,,,,,,,,,,LEAN,-1,DTOP,-1,MISL,-1,BROM,-1,ABGR,-1,,,,,,,,,,,,,,PIPO,,
PIPN 22,8/15/2024 3:16:02 PM,22,True,3,1,73,L,38.7,20,6,C,3.4,,,,,,,,,,,,,,,,,,,BROM,-1,MISL,-1,,-1,,-1,,-1,,,,,,,,,,,,,,PIPO,,
