MacroPlot.Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIAB 02,8/1/2024 3:20:27 PM,40,True,2,0.5,156,L,3.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,41,True,2,0.5,157,L,3.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,42,True,2,0.5,158,L,2.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,43,True,2,0.5,159,L,4.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,44,True,2,0.5,160,L,3.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,45,True,2,0.5,162,L,3.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,46,True,2,0.5,163,L,4.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,47,True,2,0.5,164,L,2.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,48,True,2,0.5,191,L,10.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,49,True,2,0.5,192,L,6.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,50,True,1,1,54,L,39.6,21.5,2,I,16.5,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 02,8/1/2024 3:20:27 PM,51,True,1,1,55,L,45.6,21.1,3,I,7.8,,,,,,,,,,,,,,,,,,,TWIN,,FIRE,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,52,True,1,1,56,L,64.2,36.4,3,D,11.7,,,,,,,,,,,,,,,,,,,TWIN,,BIRD,,FIRE,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,53,True,1,1,57,L,72.8,30.5,5,D,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 02,8/1/2024 3:20:27 PM,54,True,1,1,58,D,33.1,13.2,7,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,55,True,1,1,59,D,59.3,26.5,6,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,56,True,1,1,60,D,73,5,4,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,57,True,1,1,180,L,28.1,12.1,8,SC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,58,True,2,1,61,L,44.9,19.9,3,I,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSME,,
PIAB 02,8/1/2024 3:20:27 PM,59,True,2,1,62,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,60,True,2,1,63,L,44.8,19.4,4,I,8.1,,,,,,,,,,,,,,,,,,,WOND,,FORK,,,,,,,,,,,,,,,,,,,,,PSME,,
PIAB 02,8/1/2024 3:20:27 PM,61,True,2,1,64,D,75.2,3.5,,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,62,True,2,1,65,D,44,2.5,,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 02,8/1/2024 3:20:27 PM,63,True,3,1,66,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,64,True,3,1,67,D,55.1,5.5,3,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 02,8/1/2024 3:20:27 PM,65,True,3,1,69,L,32.2,14.3,7,I,1.6,,,,,,,,,,,,,,,,,,,BROK,,LICH,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,66,True,3,1,70,D,32.6,16,3,LBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,67,True,3,1,71,L,33.1,14.5,6,I,2,,,,,,,,,,,,,,,,,,,TWIN,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,68,True,4,1,72,L,36.7,18.5,8,I,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,69,True,4,1,73,D,,,1,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 02,8/1/2024 3:20:27 PM,70,True,4,1,74,D,,,4,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 02,8/1/2024 3:20:27 PM,71,True,4,1,75,L,42.2,19.1,4,I,8.8,,,,,,,,,,,,,,,,,,,CROK,,WOND,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,72,True,4,1,76,D,,,1,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,73,True,4,1,77,L,33.1,21.5,2,I,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR,,
PIAB 02,8/1/2024 3:20:27 PM,74,True,4,1,85,L,15.1,9,,SC,1.6,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,75,True,4,1,86,L,18.6,10.6,,SC,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 02,8/1/2024 3:20:27 PM,76,True,4,1,87,D,18.3,8.5,,LBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Lalor; Gilmore; Tumicki,Tumicki,,,,,,True,
PIAB 06,9/4/2024 2:52:07 PM,1,True,1,0.5,101,L,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,2,True,1,0.5,102,L,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,3,True,1,0.5,103,L,4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,4,True,1,0.5,104,L,4.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,5,True,1,0.5,117,D,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,6,True,1,0.5,118,D,3.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,7,True,1,0.5,119,L,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,8,True,1,0.5,120,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,9,True,1,0.5,121,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,10,True,1,0.5,122,L,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,11,True,1,0.5,123,L,7.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,12,True,1,0.5,124,L,7.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,13,True,1,0.5,125,L,5.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,14,True,1,0.5,126,L,8.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,15,True,1,0.5,127,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,16,True,1,0.5,130,L,3.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,17,True,1,0.5,131,L,3.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,18,True,1,0.5,134,L,3.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,19,True,1,0.5,135,L,2.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,20,True,1,0.5,156,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,21,True,1,0.5,158,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,22,True,1,0.5,161,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,23,True,1,0.5,165,D,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,24,True,1,0.5,191,L,3.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,25,True,1,0.5,192,L,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,26,True,1,0.5,193,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,27,True,1,0.5,194,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,28,True,1,0.5,195,L,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,29,True,1,0.5,196,L,4.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,30,True,2,0.5,128,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,31,True,2,0.5,136,L,3.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,32,True,2,0.5,167,D,7.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,33,True,2,0.5,168,L,7.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,34,True,2,0.5,169,D,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,35,True,2,0.5,170,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,36,True,2,0.5,171,L,11.8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,37,True,2,0.5,172,L,9.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,38,True,2,0.5,174,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,39,True,2,0.5,175,L,6.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,40,True,2,0.5,176,L,11.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,41,True,2,0.5,178,L,9.6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,42,True,2,0.5,180,L,5.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,43,True,2,0.5,181,L,13.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,44,True,2,0.5,182,L,7.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,45,True,2,0.5,183,L,9.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,46,True,2,0.5,184,L,4.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,47,True,2,0.5,185,L,11.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,48,True,2,0.5,190,D,3.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,49,True,1,1,1,D,29,15.1,9,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,50,True,1,1,2,D,,,8,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,51,True,1,1,154,L,16,7.8,,SC,1.9,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,52,True,1,1,155,L,19.4,8.1,7,SC,2.3,,,,,,,,,,,,,,,,,,,FORK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,53,True,1,1,157,D,18.9,10.4,8,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,54,True,1,1,164,L,15.9,9.1,,SC,5.6,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,55,True,1,1,166,L,15.1,9,,SC,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,56,True,2,1,3,D,34.1,10.2,6,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,57,True,2,1,4,L,60.9,31.7,3,C,17.4,,,,,,,,,,,,,,,,,,,INSE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,58,True,2,1,5,L,21.1,10.1,6,SC,6,,,,,,,,,,,,,,,,,,,WOND,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,59,True,2,1,6,L,52.4,25.3,5,C,8.8,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,60,True,2,1,173,L,16,9,,SC,4.5,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,61,True,2,1,179,L,18.2,8.8,7,SC,3,,,,,,,,,,,,,,,,,,,MAMM,,CROK,,WOND,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,62,True,2,1,186,D,15.2,6.6,,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,63,True,3,1,7,L,62.1,30.2,7,C,3.9,,,,,,,,,,,,,,,,,,,INSE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,64,True,3,1,8,L,22.6,12.6,10,SC,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,65,True,3,1,9,L,61.2,30.2,7,C,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,66,True,3,1,14,L,62.7,32.5,3,C,16.6,,,,,,,,,,,,,,,,,,,FIRE,,INSE,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,67,True,3,1,15,L,57.9,28.3,5,C,10.1,,,,,,,,,,,,,,,,,,,CROK,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,68,True,4,1,16,D,35.3,14.5,4,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,69,True,4,1,17,D,23.9,11.1,3,LBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 06,9/4/2024 2:52:07 PM,70,True,4,1,18,L,39.6,19.6,3,I,11,,,,,,,,,,,,,,,,,,,FORK,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,71,True,4,1,19,L,71.9,36.6,4,D,17.6,,,,,,,,,,,,,,,,,,,WOND,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 06,9/4/2024 2:52:07 PM,72,True,4,1,20,L,49.3,27.8,4,C,10.3,,,,,,,,,,,,,,,,,,,CROK,,LIGT,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Gilmore; Brannfors; Tumicki; Lalor; You-Mak,Gilmore,,,,,,True,
PIAB 25,8/6/2024 11:02:09 AM,1,True,1,1,35,L,51.3,26.2,4,C,11,,,,,,,,,,,,,,,,,,,WOND,,INSE,,BIRD,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,2,True,1,1,37,L,48.3,27.5,4,C,12.8,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,3,True,1,1,38,L,58.1,26.4,3,C,15.6,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,4,True,1,1,50,D,,,1,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 25,8/6/2024 11:02:09 AM,5,True,1,1,52,L,25.8,19.8,4,I,8.1,,,,,,,,,,,,,,,,,,,CROK,,MAMM,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,6,True,1,1,53,L,72,27.5,5,D,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,7,True,2,1,58,L,46.3,26.6,3,C,14.7,,,,,,,,,,,,,,,,,,,FORK,,FIRE,,CROK,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,8,True,2,1,61,L,32.3,18.7,2,I,12.8,,,,,,,,,,,,,,,,,,,FIRE,,CROK,,INSE,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,9,True,2,1,73,L,24.7,15.7,4,SC,8.3,,,,,,,,,,,,,,,,,,,INSE,,FIRE,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,10,True,2,1,74,L,19.8,13.8,3,SC,8.5,,,,,,,,,,,,,,,,,,,INSE,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,11,True,2,1,78,D,,,4,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,12,True,2,1,80,L,73.4,30.5,2,D,17.5,,,,,,,,,,,,,,,,,,,WOND,,BIRD,,INSE,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,13,True,3,1,83,L,33.6,17.2,3,I,8.6,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,14,True,3,1,88,L,40.5,23,4,I,9.5,,,,,,,,,,,,,,,,,,,BIRD,,INSE,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 25,8/6/2024 11:02:09 AM,15,True,3,1,89,D,32.4,5,,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 25,8/6/2024 11:02:09 AM,16,True,3,1,92,L,49.4,26.9,5,C,11,,,,,,,,,,,,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,17,True,3,1,93,L,47.4,26.8,5,C,11.7,,,,,,,,,,,,,,,,,,,INSE,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,18,True,4,1,2,L,23.3,12.7,4,SC,10.2,,,,,,,,,,,,,,,,,,,LEAN,,CROK,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,19,True,4,1,9,D,16.2,9.2,,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 25,8/6/2024 11:02:09 AM,20,True,4,1,18,D,43.8,5.9,,BAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,21,True,4,1,21,D,,,4,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 25,8/6/2024 11:02:09 AM,22,True,4,1,23,D,21.7,10.3,4,RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 25,8/6/2024 11:02:09 AM,23,True,4,1,94,L,62.3,24.4,3,C,15,,,,,,,,,,,,,,,,,,,BIRD,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 25,8/6/2024 11:02:09 AM,24,True,4,1,95,L,47.4,26,4,C,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 24,9/9/2024 2:56:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,Tumicki; Brannfors ,Tumicki,,,,,,True,
PIAB 24,9/9/2024 2:56:42 PM,1,True,1,0.5,116,D,5.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 24,9/9/2024 2:56:42 PM,2,True,2,0.5,150,L,4.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
PIAB 24,9/9/2024 2:56:42 PM,3,True,2,0.5,300,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCO,,
PIAB 24,9/9/2024 2:56:42 PM,4,True,1,1,50,D,,,,DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIPO,,
